Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/07/19,UTTAR PRADESH,PRAYAGRAJ,4.35,1145.7,38.28,43.10071854
2020/07/19,UTTAR PRADESH,BAREILLY,0.01,549,0.07,28.30637224
2020/07/19,UTTAR PRADESH,SHRAWASTI,3.2,553.58,25.04,43.21802325
2020/07/19,UTTAR PRADESH,SULTANPUR,5.08,964.93,33.72,42.83277304
2020/07/19,UTTAR PRADESH,GONDA,7.81,872.66,51.9,42.32998748
2020/07/19,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2.18,261.68,13.97,36.24373588
2020/07/19,UTTAR PRADESH,KANSIRAM NAGAR,1.04,318.23,8.32,31.64178568
2020/07/19,UTTAR PRADESH,MAHARAJGANJ,3.92,600.67,29.89,40.56060077
2020/07/19,UTTAR PRADESH,MAINPURI,1.53,461.2,10.55,33.43859166
2020/07/19,UTTAR PRADESH,VARANASI,5.12,337.94,36.9,42.79889336
2020/07/19,UTTAR PRADESH,AURAIYA,7.03,395.68,47.17,38.63048812
2020/07/06,UTTAR PRADESH,FARRUKHABAD,0.11,263.4,1.03,23.58464798
2020/07/06,UTTAR PRADESH,LUCKNOW,5.55,499.67,37.73,38.54436114
2020/07/06,UTTAR PRADESH,KHERI,1.4,1269.17,9.9,32.15501726
2020/07/06,UTTAR PRADESH,CHANDAULI,5.92,549.24,48.06,42.56872381
2020/07/06,UTTAR PRADESH,AMBEDKAR NAGAR,6.06,504.26,40.95,42.68603238
2020/07/06,UTTAR PRADESH,BUDAUN,0.29,554.28,2.7,21.32164942
2020/07/06,UTTAR PRADESH,BALRAMPUR,4.99,695.9,32.99,40.95553068
2020/07/06,UTTAR PRADESH,BASTI,11.62,631.07,73.13,42.87464919
2020/07/06,UTTAR PRADESH,RAMPUR,0.2,379.68,1.57,28.77613037
2020/07/06,UTTAR PRADESH,MIRZAPUR,5.83,1033.48,50.16,44.95632368
2020/07/06,UTTAR PRADESH,JYOTIBA PHULE NAGAR,0.75,313.69,7.15,26.90912216
2020/07/06,UTTAR PRADESH,LALITPUR,3.62,1044.49,26.18,40.62148048
2020/07/06,UTTAR PRADESH,MAHAMAYA NAGAR,0,245.77,0,27.17789851
2020/07/06,UTTAR PRADESH,MATHURA,0,489.42,0,28.53647647
2020/07/06,UTTAR PRADESH,MAHOBA,1.82,603.54,17.37,41.24229715
2020/07/06,UTTAR PRADESH,CHITRAKOOT,3.85,633.53,36.85,40.34330619
2020/07/06,UTTAR PRADESH,SAHARANPUR,0.13,472.06,1.1,24.61242284
2020/07/06,UTTAR PRADESH,KANNAUJ,1.19,333.02,8.14,31.42795855
2020/07/06,UTTAR PRADESH,SANT KABIR NAGAR,7.89,331,55.81,40.54956754
2020/07/06,UTTAR PRADESH,SONBHADRA,3.68,1517.09,24.17,43.9242368
2020/07/06,UTTAR PRADESH,FATEHPUR,5,868.65,34.15,40.80744358
2020/07/06,UTTAR PRADESH,BARA BANKI,5.1,770.21,32.13,39.7668148
2020/07/06,UTTAR PRADESH,AZAMGARH,6.7,895.92,45.14,41.13811064
2020/07/06,UTTAR PRADESH,BAGHPAT,0.15,181.61,1.52,26.62569078
2020/07/06,UTTAR PRADESH,ALIGARH,0.01,518.54,0.14,27.0674208
2020/07/06,UTTAR PRADESH,HARDOI,1.74,992.11,12.42,32.30031525
2020/07/06,UTTAR PRADESH,RAE BARELI,5.16,964.09,36.45,40.92658278
2020/07/06,UTTAR PRADESH,GHAZIPUR,8.2,614.68,60.02,35.65811654
2020/07/06,UTTAR PRADESH,KAUSHAMBI,5.61,428.69,38.47,41.45582709
2020/07/06,UTTAR PRADESH,BULANDSHAHR,0.07,511.99,0.57,28.0723449
2020/07/06,UTTAR PRADESH,DEORIA,3.34,508.29,21.25,39.00481959
2020/07/06,UTTAR PRADESH,BAHRAICH,2.9,799.12,21.49,36.11567788
2020/07/06,UTTAR PRADESH,GORAKHPUR,7.23,713.12,49.49,41.55715975
2020/07/06,UTTAR PRADESH,BIJNOR,0.38,605.12,3.37,27.26854496
2020/07/06,UTTAR PRADESH,BANDA,2.55,971.74,25.2,42.06884132
2020/07/06,UTTAR PRADESH,MUZAFFARNAGAR,0.23,558.98,2.06,26.82978383
2020/07/06,UTTAR PRADESH,SANT RAVI DAS NAGAR(BHADOHI),6.82,218.84,46.85,42.59808918
2020/07/06,UTTAR PRADESH,HAMIRPUR,1.39,894.73,14.46,41.18653343
2020/07/06,UTTAR PRADESH,PRATAPGARH,3.65,801.38,25.35,42.33295488
2020/07/06,UTTAR PRADESH,ETAWAH,0.78,350.51,5.88,29.52782023
2020/07/06,UTTAR PRADESH,MORADABAD,0.55,523.45,4.5,28.15141324
2020/07/06,UTTAR PRADESH,AGRA,0.16,522.61,1.23,25.41554489
2020/07/06,UTTAR PRADESH,JAUNPUR,7.01,868.63,47.88,42.2594786
2020/07/06,UTTAR PRADESH,KANPUR NAGAR,4.19,547.06,26.73,37.24815639
2020/07/06,UTTAR PRADESH,JHANSI,0.72,971.28,5.01,37.61449776
2020/07/06,UTTAR PRADESH,SIDDHARTH NAGAR,4.67,579.34,32.58,40.03585183
2020/07/06,UTTAR PRADESH,MEERUT,0.11,361.28,0.95,26.93614236
2020/07/06,UTTAR PRADESH,PILIBHIT,1.46,589.43,10.03,32.00996873
2020/07/06,UTTAR PRADESH,SHAHJAHANPUR,0.32,679.94,2.48,28.55237408
2020/07/06,UTTAR PRADESH,KANPUR DEHAT,4.29,614.65,27.13,37.49812442
2020/07/06,UTTAR PRADESH,FIROZABAD,0.38,306.16,2.96,24.94009835
2020/07/06,UTTAR PRADESH,AYODHYA,8.58,579.92,59.58,41.52844624
2020/07/06,UTTAR PRADESH,KUSHINAGAR,4.16,531.51,32.98,36.07717919
2020/07/06,UTTAR PRADESH,JALAUN,0.2,941.09,1.41,40.36495461
2020/07/06,UTTAR PRADESH,GHAZIABAD,0.04,267.17,0.38,26.34398164
2020/07/06,UTTAR PRADESH,ETAH,0,329.69,0,25.66299743
2020/07/06,UTTAR PRADESH,BALLIA,5.81,602.61,40.9,39.34164559
2020/07/06,UTTAR PRADESH,UNNAO,5.31,868.68,36.57,37.02091292
2020/07/06,UTTAR PRADESH,MAU,4.88,324.01,32.72,37.50517565
2020/07/06,UTTAR PRADESH,SITAPUR,3.02,1070.89,20.1,36.24200937
2020/07/06,UTTAR PRADESH,PRAYAGRAJ,4.18,1125.87,36.88,42.35492617
2020/07/06,UTTAR PRADESH,BAREILLY,0.3,568.55,1.88,29.31451248
2020/07/06,UTTAR PRADESH,SHRAWASTI,2.41,517.86,19.41,40.42908352
2020/07/06,UTTAR PRADESH,SULTANPUR,4.91,955.87,32.57,42.43086342
2020/07/06,UTTAR PRADESH,GONDA,7.9,878.08,52.05,42.59275003
2020/07/06,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,0,204.71,0,28.35418166
2020/07/06,UTTAR PRADESH,KANSIRAM NAGAR,0.01,220.14,0.1,21.88820781
2020/07/06,UTTAR PRADESH,MAHARAJGANJ,1.59,522.05,13.19,35.25170511
2020/07/06,UTTAR PRADESH,MAINPURI,0.02,361.91,0.14,26.23927207
2020/07/06,UTTAR PRADESH,VARANASI,5.07,335.06,36.57,42.43399281
2020/07/06,UTTAR PRADESH,AURAIYA,2.65,354.51,18.06,34.61097505
2020/07/03,UTTAR PRADESH,FARRUKHABAD,0.18,288.74,1.56,25.8529616
2020/07/03,UTTAR PRADESH,LUCKNOW,2.12,431.6,14.05,33.29327579
2020/07/03,UTTAR PRADESH,KHERI,0.96,1215.06,6.97,30.78404079
2020/07/03,UTTAR PRADESH,CHANDAULI,5.87,546.73,47.81,42.37389856
2020/07/03,UTTAR PRADESH,AMBEDKAR NAGAR,4.38,452.68,29.2,38.32010624
2020/07/03,UTTAR PRADESH,BUDAUN,0.31,550.17,2.9,21.16352103
2020/07/03,UTTAR PRADESH,BALRAMPUR,4.61,677.62,30.39,39.87990167
2020/07/03,UTTAR PRADESH,BASTI,8.77,538.73,55.05,36.60120819
2020/07/03,UTTAR PRADESH,RAMPUR,0.48,368.75,3.24,27.94754951
2020/07/03,UTTAR PRADESH,MIRZAPUR,5.46,957.93,47.08,41.66986863
2020/07/03,UTTAR PRADESH,JYOTIBA PHULE NAGAR,0.08,218.04,0.8,18.7034751
2020/07/03,UTTAR PRADESH,LALITPUR,3.44,1035.61,24.81,40.27637781
2020/07/03,UTTAR PRADESH,MAHAMAYA NAGAR,0,268.33,0,29.67262947
2020/07/03,UTTAR PRADESH,MATHURA,0.69,536.81,4.27,31.29976224
2020/07/03,UTTAR PRADESH,MAHOBA,1.21,580.4,11.11,39.66086425
2020/07/03,UTTAR PRADESH,CHITRAKOOT,1.81,538.49,16.67,34.29073226
2020/07/03,UTTAR PRADESH,SAHARANPUR,0.36,398.53,2.37,20.77876725
2020/07/03,UTTAR PRADESH,KANNAUJ,0.8,329.43,5.8,31.08956209
2020/07/03,UTTAR PRADESH,SANT KABIR NAGAR,4.69,288.91,33.3,35.39342815
2020/07/03,UTTAR PRADESH,SONBHADRA,3.28,1475.34,21.51,42.71529478
2020/07/03,UTTAR PRADESH,FATEHPUR,2.88,734.22,20.37,34.49230653
2020/07/03,UTTAR PRADESH,BARA BANKI,0.73,567.66,4.59,29.30897423
2020/07/03,UTTAR PRADESH,AZAMGARH,6.25,884.78,41.96,40.62658863
2020/07/03,UTTAR PRADESH,BAGHPAT,0.07,155.75,0.76,22.83436147
2020/07/03,UTTAR PRADESH,ALIGARH,0.02,543.77,0.17,28.38444769
2020/07/03,UTTAR PRADESH,HARDOI,0.44,924.62,3.15,30.10309027
2020/07/03,UTTAR PRADESH,RAE BARELI,1.43,711.19,11.04,30.19069656
2020/07/03,UTTAR PRADESH,GHAZIPUR,7.34,593.02,54.12,34.40135022
2020/07/03,UTTAR PRADESH,KAUSHAMBI,2.53,337.54,18.3,32.64133405
2020/07/03,UTTAR PRADESH,BULANDSHAHR,0.03,473.68,0.29,25.97150195
2020/07/03,UTTAR PRADESH,DEORIA,3.46,515.91,21.85,39.58908791
2020/07/03,UTTAR PRADESH,BAHRAICH,0.94,641.68,7.59,29.00008119
2020/07/03,UTTAR PRADESH,GORAKHPUR,6.77,698.28,46.41,40.6925263
2020/07/03,UTTAR PRADESH,BIJNOR,0.34,576.09,2.95,25.96071434
2020/07/03,UTTAR PRADESH,BANDA,1.91,921.17,18.88,39.87985617
2020/07/03,UTTAR PRADESH,MUZAFFARNAGAR,1.24,563.04,8.2,27.02482158
2020/07/03,UTTAR PRADESH,SANT RAVI DAS NAGAR(BHADOHI),5.12,199.65,35.37,38.86249172
2020/07/03,UTTAR PRADESH,HAMIRPUR,0.91,852.72,9.51,39.25265589
2020/07/03,UTTAR PRADESH,PRATAPGARH,2.08,709.77,14.48,37.49336731
2020/07/03,UTTAR PRADESH,ETAWAH,1.23,376.69,9.06,31.73336775
2020/07/03,UTTAR PRADESH,MORADABAD,0.16,395.47,1.37,21.26826363
2020/07/03,UTTAR PRADESH,AGRA,0.37,591.84,2.67,28.7822549
2020/07/03,UTTAR PRADESH,JAUNPUR,5.08,806.04,34.15,39.21468371
2020/07/03,UTTAR PRADESH,KANPUR NAGAR,1.4,488.6,9.08,33.26719464
2020/07/03,UTTAR PRADESH,JHANSI,0.76,974.76,5.09,37.74902226
2020/07/03,UTTAR PRADESH,SIDDHARTH NAGAR,2.81,523.31,19.12,36.16366969
2020/07/03,UTTAR PRADESH,MEERUT,0.06,289.89,0.53,21.61361142
2020/07/03,UTTAR PRADESH,PILIBHIT,2.5,637.75,16.61,34.63378721
2020/07/03,UTTAR PRADESH,SHAHJAHANPUR,1.32,767.6,9.45,32.23355397
2020/07/03,UTTAR PRADESH,KANPUR DEHAT,0.3,512.38,1.91,31.25859156
2020/07/03,UTTAR PRADESH,FIROZABAD,0.61,349.23,4.58,28.44828934
2020/07/03,UTTAR PRADESH,AYODHYA,5.59,479.75,38.36,34.35552591
2020/07/03,UTTAR PRADESH,KUSHINAGAR,5.25,570.63,41.4,38.73227933
2020/07/03,UTTAR PRADESH,JALAUN,0.12,864.06,0.81,37.06124685
2020/07/03,UTTAR PRADESH,GHAZIABAD,0,232.51,0.01,22.92682343
2020/07/03,UTTAR PRADESH,ETAH,0,350.75,0,27.30254844
2020/07/03,UTTAR PRADESH,BALLIA,4.95,577.1,34.54,37.67587688
2020/07/03,UTTAR PRADESH,UNNAO,2.46,780.99,17.61,33.28407873
2020/07/03,UTTAR PRADESH,MAU,3.53,303.73,23.65,35.15764417
2020/07/03,UTTAR PRADESH,SITAPUR,0.32,892.81,2.37,30.21524453
2020/07/03,UTTAR PRADESH,PRAYAGRAJ,2.85,1004.03,25.47,37.77115758
2020/07/03,UTTAR PRADESH,BAREILLY,1.45,615.69,9.56,31.74480163
2020/07/03,UTTAR PRADESH,SHRAWASTI,1.75,463.5,14.56,36.18495256
2020/07/03,UTTAR PRADESH,SULTANPUR,3.12,807.95,20.54,35.86443457
2020/07/03,UTTAR PRADESH,GONDA,5.17,753.33,33.46,36.54151695
2020/07/03,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,0.06,207.11,0.4,28.68672072
2020/07/03,UTTAR PRADESH,KANSIRAM NAGAR,0.02,233.13,0.21,23.18004781
2020/07/03,UTTAR PRADESH,MAHARAJGANJ,1.36,497.09,11.41,33.56648294
2020/07/03,UTTAR PRADESH,MAINPURI,0.22,399.87,1.66,28.99181747
2020/07/03,UTTAR PRADESH,VARANASI,4.86,325.22,35.22,41.18759876
2020/07/03,UTTAR PRADESH,AURAIYA,0.91,322.74,6.77,31.50933648
2020/07/02,UTTAR PRADESH,FARRUKHABAD,0.16,274.77,1.5,24.60255727
2020/07/02,UTTAR PRADESH,LUCKNOW,0.52,341.9,3.51,26.3734813
2020/07/02,UTTAR PRADESH,KHERI,0.29,1010.77,2.47,25.60828939
2020/07/02,UTTAR PRADESH,CHANDAULI,5.34,522.08,43.14,40.46374146
2020/07/02,UTTAR PRADESH,AMBEDKAR NAGAR,4.33,453.1,28.91,38.35564662
2020/07/02,UTTAR PRADESH,BUDAUN,0.27,536.89,2.7,20.65262166
2020/07/02,UTTAR PRADESH,BALRAMPUR,4.04,650.77,26.66,38.29957622
2020/07/02,UTTAR PRADESH,BASTI,8.57,528.91,53.78,35.93410728
2020/07/02,UTTAR PRADESH,RAMPUR,1.53,402.78,9.88,30.52658021
2020/07/02,UTTAR PRADESH,MIRZAPUR,5.1,926.02,43.73,40.28189541
2020/07/02,UTTAR PRADESH,JYOTIBA PHULE NAGAR,0.08,217.88,0.82,18.69014263
2020/07/02,UTTAR PRADESH,LALITPUR,3.21,1015.07,22.91,39.477368
2020/07/02,UTTAR PRADESH,MAHAMAYA NAGAR,0,251.68,0,27.83207659
2020/07/02,UTTAR PRADESH,MATHURA,0,447.53,0,26.09395252
2020/07/02,UTTAR PRADESH,MAHOBA,0.34,493.58,2.36,33.72816682
2020/07/02,UTTAR PRADESH,CHITRAKOOT,1.16,493.13,10.5,31.40247617
2020/07/02,UTTAR PRADESH,SAHARANPUR,0,319.69,0,16.668157
2020/07/02,UTTAR PRADESH,KANNAUJ,0.09,267.96,0.83,25.28821343
2020/07/02,UTTAR PRADESH,SANT KABIR NAGAR,4.45,280.78,31.51,34.39733266
2020/07/02,UTTAR PRADESH,SONBHADRA,2.91,1425.57,18.98,41.27451773
2020/07/02,UTTAR PRADESH,FATEHPUR,1.37,622.76,10.41,29.25619462
2020/07/02,UTTAR PRADESH,BARA BANKI,0.87,556.62,5.47,28.73909476
2020/07/02,UTTAR PRADESH,AZAMGARH,5.86,869.06,39.27,39.90475579
2020/07/02,UTTAR PRADESH,BAGHPAT,0.04,147.58,0.49,21.63574601
2020/07/02,UTTAR PRADESH,ALIGARH,0.02,501.71,0.17,26.18881221
2020/07/02,UTTAR PRADESH,HARDOI,0.18,801.91,1.4,26.1080517
2020/07/02,UTTAR PRADESH,RAE BARELI,1.53,704.51,11.77,29.90716646
2020/07/02,UTTAR PRADESH,GHAZIPUR,6.79,589.51,50.58,34.19763219
2020/07/02,UTTAR PRADESH,KAUSHAMBI,2.56,337.68,18.43,32.65463047
2020/07/02,UTTAR PRADESH,BULANDSHAHR,0.03,436.35,0.3,23.92510884
2020/07/02,UTTAR PRADESH,DEORIA,3.66,528.89,23.2,40.58553873
2020/07/02,UTTAR PRADESH,BAHRAICH,0.85,614.22,6.78,27.75903866
2020/07/02,UTTAR PRADESH,GORAKHPUR,6.74,698.44,46.31,40.7015603
2020/07/02,UTTAR PRADESH,BIJNOR,0.6,576.69,4.69,25.98761259
2020/07/02,UTTAR PRADESH,BANDA,1.05,795.34,10.17,34.43207541
2020/07/02,UTTAR PRADESH,MUZAFFARNAGAR,0.01,383.65,0.1,18.41445308
2020/07/02,UTTAR PRADESH,SANT RAVI DAS NAGAR(BHADOHI),4.62,195.83,32.06,38.11869495
2020/07/02,UTTAR PRADESH,HAMIRPUR,0.19,729.8,2,33.59442617
2020/07/02,UTTAR PRADESH,PRATAPGARH,2.56,739.5,17.81,39.06384125
2020/07/02,UTTAR PRADESH,ETAWAH,0.7,300.67,5.41,25.32954019
2020/07/02,UTTAR PRADESH,MORADABAD,0.44,417.98,3.37,22.47917433
2020/07/02,UTTAR PRADESH,AGRA,0.31,555.29,2.23,27.00498025
2020/07/02,UTTAR PRADESH,JAUNPUR,5.08,806.24,34.16,39.22424861
2020/07/02,UTTAR PRADESH,KANPUR NAGAR,0.15,384.19,1.05,26.1586681
2020/07/02,UTTAR PRADESH,JHANSI,0.56,907.12,3.55,35.12984126
2020/07/02,UTTAR PRADESH,SIDDHARTH NAGAR,2.28,495.85,15.67,34.26634233
2020/07/02,UTTAR PRADESH,MEERUT,0.01,252.02,0.09,18.78997335
2020/07/02,UTTAR PRADESH,PILIBHIT,0.99,521.29,6.68,28.30928356
2020/07/02,UTTAR PRADESH,SHAHJAHANPUR,0.09,585.2,0.88,24.57419728
2020/07/02,UTTAR PRADESH,KANPUR DEHAT,0.06,420.77,0.36,25.66961588
2020/07/02,UTTAR PRADESH,FIROZABAD,0.59,320.68,4.4,26.12281609
2020/07/02,UTTAR PRADESH,AYODHYA,5.28,457.69,36.08,32.77543928
2020/07/02,UTTAR PRADESH,KUSHINAGAR,5.99,610.31,47.21,41.42579541
2020/07/02,UTTAR PRADESH,JALAUN,0.06,777.81,0.35,33.36148441
2020/07/02,UTTAR PRADESH,GHAZIABAD,0,194.44,0,19.17271742
2020/07/02,UTTAR PRADESH,ETAH,0,352.11,0,27.40832882
2020/07/02,UTTAR PRADESH,BALLIA,4.47,563.12,31.41,36.76307571
2020/07/02,UTTAR PRADESH,UNNAO,0.5,600.18,4.46,25.57810275
2020/07/02,UTTAR PRADESH,MAU,2.78,292.95,18.54,33.90950394
2020/07/02,UTTAR PRADESH,SITAPUR,0.11,764.12,0.93,25.8601206
2020/07/02,UTTAR PRADESH,PRAYAGRAJ,2.68,989.81,23.87,37.23631601
2020/07/02,UTTAR PRADESH,BAREILLY,0.48,467.63,2.98,24.11090301
2020/07/02,UTTAR PRADESH,SHRAWASTI,1.66,450.79,13.89,35.19267408
2020/07/02,UTTAR PRADESH,SULTANPUR,3.39,839.28,22.39,37.25518937
2020/07/02,UTTAR PRADESH,GONDA,5.18,742.44,33.57,36.01328854
2020/07/02,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,0,162.82,0,22.55183138
2020/07/02,UTTAR PRADESH,KANSIRAM NAGAR,0.04,240.34,0.41,23.89701835
2020/07/02,UTTAR PRADESH,MAHARAJGANJ,1.72,513.09,14.42,34.64691604
2020/07/02,UTTAR PRADESH,MAINPURI,0.09,354.4,0.75,25.69484033
2020/07/02,UTTAR PRADESH,VARANASI,4.54,317.36,33.04,40.19208516
2020/07/02,UTTAR PRADESH,AURAIYA,0.47,259.01,3.84,25.28731954
2020/08/31,UTTAR PRADESH,FARRUKHABAD,0.22,262.56,1.91,23.50961503
2020/08/31,UTTAR PRADESH,LUCKNOW,0.06,329.35,0.53,25.40542598
2020/08/31,UTTAR PRADESH,KHERI,0.53,1031.9,4.31,26.14347082
2020/08/31,UTTAR PRADESH,CHANDAULI,0.2,363.85,1.87,28.20016549
2020/08/31,UTTAR PRADESH,AMBEDKAR NAGAR,0,315.52,0,26.70874516
2020/08/31,UTTAR PRADESH,BUDAUN,0.41,586.61,3.93,22.5650724
2020/08/31,UTTAR PRADESH,BALRAMPUR,0.48,467.47,4.22,27.51167037
2020/08/31,UTTAR PRADESH,BASTI,0.02,370.04,0.11,25.14049381
2020/08/31,UTTAR PRADESH,RAMPUR,0.93,402.9,6.2,30.5358499
2020/08/31,UTTAR PRADESH,MIRZAPUR,0.62,705.94,5.56,30.70833412
2020/08/31,UTTAR PRADESH,JYOTIBA PHULE NAGAR,0.49,268.67,4.86,23.04696513
2020/08/31,UTTAR PRADESH,LALITPUR,2.98,920.68,20.53,35.80649701
2020/08/31,UTTAR PRADESH,MAHAMAYA NAGAR,0,254.45,0,28.13784526
2020/08/31,UTTAR PRADESH,MATHURA,0,434.77,0,25.34992845
2020/08/31,UTTAR PRADESH,MAHOBA,0.42,522.84,3.29,35.72735342
2020/08/31,UTTAR PRADESH,CHITRAKOOT,0.61,493.74,5.47,31.44143656
2020/08/31,UTTAR PRADESH,SAHARANPUR,0.01,425.36,0.12,22.17734667
2020/08/31,UTTAR PRADESH,KANNAUJ,0.39,287.79,2.46,27.15963071
2020/08/31,UTTAR PRADESH,SANT KABIR NAGAR,0,196.9,0,24.12161681
2020/08/31,UTTAR PRADESH,SONBHADRA,0.25,1185.84,1.54,34.3334671
2020/08/31,UTTAR PRADESH,FATEHPUR,0.65,552.05,5.46,25.93405936
2020/08/31,UTTAR PRADESH,BARA BANKI,0.01,499.39,0.08,25.78396964
2020/08/31,UTTAR PRADESH,AZAMGARH,0,533.97,0,24.51846796
2020/08/31,UTTAR PRADESH,BAGHPAT,0.01,162.04,0.09,23.75590049
2020/08/31,UTTAR PRADESH,ALIGARH,0.03,502.75,0.25,26.24320866
2020/08/31,UTTAR PRADESH,HARDOI,0.09,751.7,0.74,24.47310804
2020/08/31,UTTAR PRADESH,RAE BARELI,0.38,621.63,3.49,26.38889629
2020/08/31,UTTAR PRADESH,GHAZIPUR,0.31,412.39,2.77,23.92314903
2020/08/31,UTTAR PRADESH,KAUSHAMBI,1.13,297.59,8.83,28.77782456
2020/08/31,UTTAR PRADESH,BULANDSHAHR,0.04,441.38,0.35,24.20076209
2020/08/31,UTTAR PRADESH,DEORIA,0,364.1,0,27.94005638
2020/08/31,UTTAR PRADESH,BAHRAICH,0.93,607.47,8.02,27.45418425
2020/08/31,UTTAR PRADESH,GORAKHPUR,0,421.7,0,24.57463462
2020/08/31,UTTAR PRADESH,BIJNOR,0.4,568.55,3.46,25.62080483
2020/08/31,UTTAR PRADESH,BANDA,0.57,786.33,5.52,34.04234043
2020/08/31,UTTAR PRADESH,MUZAFFARNAGAR,0.12,482.53,1.07,23.16029597
2020/08/31,UTTAR PRADESH,SANT RAVI DAS NAGAR(BHADOHI),0.32,138.73,2.53,27.00417024
2020/08/31,UTTAR PRADESH,HAMIRPUR,0.03,720.96,0.29,33.18729572
2020/08/31,UTTAR PRADESH,PRATAPGARH,0.1,538.22,0.74,28.43119497
2020/08/31,UTTAR PRADESH,ETAWAH,0,287.52,0,24.22180468
2020/08/31,UTTAR PRADESH,MORADABAD,0.6,489.38,5.09,26.31906392
2020/08/31,UTTAR PRADESH,AGRA,0,542.35,0.01,26.3754763
2020/08/31,UTTAR PRADESH,JAUNPUR,0,513.09,0,24.96230527
2020/08/31,UTTAR PRADESH,KANPUR NAGAR,0.08,378.42,0.67,25.76575995
2020/08/31,UTTAR PRADESH,JHANSI,1.03,927.86,6.8,35.9328057
2020/08/31,UTTAR PRADESH,SIDDHARTH NAGAR,0.15,367.69,1.08,25.40974391
2020/08/31,UTTAR PRADESH,MEERUT,0.1,326.95,0.9,24.37706173
2020/08/31,UTTAR PRADESH,PILIBHIT,0.44,483.63,3.33,26.26450006
2020/08/31,UTTAR PRADESH,SHAHJAHANPUR,0.18,588.17,1.74,24.69899954
2020/08/31,UTTAR PRADESH,KANPUR DEHAT,0,409.6,0.01,24.98859142
2020/08/31,UTTAR PRADESH,FIROZABAD,0.05,345.44,0.39,28.13966354
2020/08/31,UTTAR PRADESH,AYODHYA,0.08,370.55,0.47,26.53521963
2020/08/31,UTTAR PRADESH,KUSHINAGAR,0,416.27,0,28.25492292
2020/08/31,UTTAR PRADESH,JALAUN,0.02,794.11,0.14,34.06061988
2020/08/31,UTTAR PRADESH,GHAZIABAD,0.04,247.96,0.35,24.44960155
2020/08/31,UTTAR PRADESH,ETAH,0,360.65,0,28.07288001
2020/08/31,UTTAR PRADESH,BALLIA,0.01,371.46,0.06,24.25096728
2020/08/31,UTTAR PRADESH,UNNAO,0.27,578.32,2.58,24.64676932
2020/08/31,UTTAR PRADESH,MAU,0,214.33,0,24.80926697
2020/08/31,UTTAR PRADESH,SITAPUR,0.15,721.57,1.25,24.42009584
2020/08/31,UTTAR PRADESH,PRAYAGRAJ,0.59,812.44,5.33,30.56391275
2020/08/31,UTTAR PRADESH,BAREILLY,0.11,518.5,0.68,26.73374274
2020/08/31,UTTAR PRADESH,SHRAWASTI,1.12,386.82,10.16,30.19891165
2020/08/31,UTTAR PRADESH,SULTANPUR,0,660.37,0,29.31360968
2020/08/31,UTTAR PRADESH,GONDA,0.22,572.85,1.47,27.78699012
2020/08/31,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,0,184,0,25.48500833
2020/08/31,UTTAR PRADESH,KANSIRAM NAGAR,0.26,245.77,2.34,24.4370365
2020/08/31,UTTAR PRADESH,MAHARAJGANJ,0,405.56,0,27.38594185
2020/08/31,UTTAR PRADESH,MAINPURI,0,340.94,0,24.71925924
2020/08/31,UTTAR PRADESH,VARANASI,0.21,218.41,1.87,27.66121344
2020/08/31,UTTAR PRADESH,AURAIYA,0,250.64,0,24.47001057
2020/08/30,UTTAR PRADESH,FARRUKHABAD,0.26,272.75,2.26,24.42194582
2020/08/30,UTTAR PRADESH,LUCKNOW,0.1,345.11,0.79,26.62138137
2020/08/30,UTTAR PRADESH,KHERI,0.67,1091.64,5.34,27.6571225
2020/08/30,UTTAR PRADESH,CHANDAULI,0.31,376.63,2.76,29.19012114
2020/08/30,UTTAR PRADESH,AMBEDKAR NAGAR,0,324.89,0,27.50220856
2020/08/30,UTTAR PRADESH,BUDAUN,0.52,617.97,4.91,23.77146483
2020/08/30,UTTAR PRADESH,BALRAMPUR,0.68,491.25,5.67,28.91125488
2020/08/30,UTTAR PRADESH,BASTI,0.03,384.4,0.17,26.11583066
2020/08/30,UTTAR PRADESH,RAMPUR,1.76,435.31,11.41,32.99221456
2020/08/30,UTTAR PRADESH,MIRZAPUR,0.97,745.2,8.45,32.41622002
2020/08/30,UTTAR PRADESH,JYOTIBA PHULE NAGAR,0.55,281.76,5.43,24.16981304
2020/08/30,UTTAR PRADESH,LALITPUR,3.44,985.1,24.33,38.31193436
2020/08/30,UTTAR PRADESH,MAHAMAYA NAGAR,0,263.16,0,29.10114388
2020/08/30,UTTAR PRADESH,MATHURA,0,450.39,0,26.26086003
2020/08/30,UTTAR PRADESH,MAHOBA,0.84,555.96,7.54,37.99056462
2020/08/30,UTTAR PRADESH,CHITRAKOOT,1.18,527.32,11.1,33.57974888
2020/08/30,UTTAR PRADESH,SAHARANPUR,0.04,440.14,0.36,22.94790599
2020/08/30,UTTAR PRADESH,KANNAUJ,0.68,304.08,4.41,28.69751766
